date,library_name,avg_temperature,avg_humidity,avg_ph,avg_mold_spore
2026-03-28,北京大学图书馆,14.32,42.4,6.7,126.26
2026-03-28,中国科学院图书馆,12.83,41.83,6.88,140.02
2026-03-29,本馆,15.99,52.8,6.63,311.75
2026-03-29,国家图书馆,12.56,46.83,6.81,65.75
2026-03-29,上海图书馆,14.62,49.04,6.6,134.11
2026-03-29,南京图书馆,14.86,50.24,6.55,146.25
2026-03-29,浙江图书馆,15.96,48.57,6.55,191.52
2026-03-29,故宫博物院,11.23,34.89,7.11,44.71
2026-03-29,北京大学图书馆,13.53,46.66,6.65,112.27
2026-03-29,中国科学院图书馆,13.9,44.6,6.84,166.07
2026-03-30,本馆,17.11,53.81,6.71,287.6
2026-03-30,国家图书馆,12.88,41.43,6.99,74.11
2026-03-30,上海图书馆,12.95,48.54,6.65,161.19
2026-03-30,南京图书馆,12.24,46.06,6.79,179.6
2026-03-30,浙江图书馆,14.7,49.6,6.72,160.63
2026-03-30,故宫博物院,12.58,34.99,6.92,63.62
2026-03-30,北京大学图书馆,13.98,43.8,6.8,106.8
2026-03-30,中国科学院图书馆,12.71,40.71,6.94,100.27
2026-03-31,本馆,17.24,47.97,6.72,350.32
2026-03-31,国家图书馆,12.32,38.06,6.92,105.74
2026-03-31,上海图书馆,13.5,44.71,6.98,172.45
2026-03-31,南京图书馆,12.13,50.48,6.86,137.01
2026-03-31,浙江图书馆,13.92,52.02,6.58,142.22
2026-03-31,故宫博物院,13.6,38.7,7.15,138.35
2026-03-31,北京大学图书馆,12.57,47.1,6.73,84.0
2026-03-31,中国科学院图书馆,12.63,44.19,6.85,120.79
2026-04-01,本馆,17.11,53.32,6.72,321.06
2026-04-01,国家图书馆,12.85,34.44,6.94,131.75
2026-04-01,上海图书馆,14.21,50.68,6.63,190.09
2026-04-01,南京图书馆,12.44,47.22,7.0,130.15
2026-04-01,浙江图书馆,14.09,47.87,6.61,168.11
2026-04-01,故宫博物院,12.53,42.54,7.05,46.95
2026-04-01,北京大学图书馆,14.19,46.81,6.88,151.19
2026-04-01,中国科学院图书馆,13.17,46.1,7.09,101.41
2026-04-02,本馆,17.08,52.74,6.79,253.9
2026-04-02,国家图书馆,12.49,39.01,6.85,87.05
2026-04-02,上海图书馆,13.86,46.78,6.71,131.56
2026-04-02,南京图书馆,12.56,47.09,6.72,192.24
2026-04-02,浙江图书馆,14.9,51.82,6.74,190.71
2026-04-02,故宫博物院,11.76,42.62,7.05,94.38
2026-04-02,北京大学图书馆,14.53,43.36,6.8,140.64
2026-04-02,中国科学院图书馆,12.27,43.23,7.04,143.35
2026-04-03,本馆,16.27,52.51,6.83,322.49
2026-04-03,国家图书馆,13.23,41.0,6.93,134.4
2026-04-03,上海图书馆,13.44,48.5,6.48,194.48
2026-04-03,南京图书馆,14.27,48.24,6.76,169.27
2026-04-03,浙江图书馆,15.88,54.24,6.6,204.18
2026-04-03,故宫博物院,13.13,35.5,6.97,140.07
2026-04-03,北京大学图书馆,14.22,45.11,6.65,138.5
2026-04-03,中国科学院图书馆,12.57,43.99,6.82,99.23
2026-04-04,本馆,14.62,56.67,6.76,304.71
2026-04-04,国家图书馆,12.77,38.8,6.77,89.84
2026-04-04,上海图书馆,13.69,49.1,6.62,232.39
2026-04-04,南京图书馆,14.59,48.43,6.79,205.43
2026-04-04,浙江图书馆,14.6,49.91,6.62,221.05
2026-04-04,故宫博物院,12.78,38.57,6.95,119.2
2026-04-04,北京大学图书馆,14.04,42.82,6.64,133.78
2026-04-04,中国科学院图书馆,13.57,48.42,6.78,117.2
2026-04-05,本馆,15.99,57.07,6.8,272.78
2026-04-05,国家图书馆,13.25,40.79,6.78,93.22
2026-04-05,上海图书馆,15.69,49.15,6.71,172.5
2026-04-05,南京图书馆,14.03,46.84,6.83,163.45
2026-04-05,浙江图书馆,15.5,50.07,6.5,181.63
2026-04-05,故宫博物院,10.72,46.08,7.09,75.1
2026-04-05,北京大学图书馆,13.28,42.09,6.95,97.4
2026-04-05,中国科学院图书馆,13.19,42.67,6.98,126.88
2026-04-06,本馆,14.92,52.25,6.7,302.39
2026-04-06,国家图书馆,13.98,36.78,6.82,103.42
2026-04-06,上海图书馆,14.03,50.22,6.68,192.47
2026-04-06,南京图书馆,13.33,46.69,6.88,138.03
2026-04-06,浙江图书馆,15.46,50.16,6.7,193.96
2026-04-06,故宫博物院,12.64,39.88,6.99,107.77
2026-04-06,北京大学图书馆,13.96,40.25,6.94,84.21
2026-04-06,中国科学院图书馆,12.58,42.72,6.94,177.29
2026-04-07,本馆,14.88,51.48,6.59,300.95
2026-04-07,国家图书馆,13.08,46.77,6.91,151.32
2026-04-07,上海图书馆,14.83,46.69,6.56,188.25
2026-04-07,南京图书馆,12.67,49.89,6.78,195.86
2026-04-07,浙江图书馆,14.48,50.81,6.62,198.65
2026-04-07,故宫博物院,12.02,41.18,6.91,63.72
2026-04-07,北京大学图书馆,14.56,46.18,6.81,189.95
2026-04-07,中国科学院图书馆,12.95,46.97,6.92,99.26
2026-04-08,本馆,17.87,55.97,6.79,321.82
2026-04-08,国家图书馆,12.57,44.49,6.66,89.41
2026-04-08,上海图书馆,15.18,47.25,6.72,139.6
2026-04-08,南京图书馆,15.37,49.57,6.78,147.86
2026-04-08,浙江图书馆,15.72,55.95,6.7,265.15
2026-04-08,故宫博物院,11.66,37.54,6.88,113.25
2026-04-08,北京大学图书馆,13.74,43.54,6.88,176.97
2026-04-08,中国科学院图书馆,11.97,41.21,6.98,115.97
2026-04-09,本馆,15.79,56.06,6.67,290.95
2026-04-09,国家图书馆,13.19,40.28,6.98,102.93
2026-04-09,上海图书馆,15.56,47.62,6.77,202.38
2026-04-09,南京图书馆,13.43,39.84,6.84,162.17
2026-04-09,浙江图书馆,15.37,49.32,6.56,260.25
2026-04-09,故宫博物院,11.25,42.2,6.94,89.93
2026-04-09,北京大学图书馆,13.38,41.59,6.86,181.72
2026-04-09,中国科学院图书馆,13.61,43.31,6.8,145.5
2026-04-10,本馆,18.19,51.86,6.76,283.17
2026-04-10,国家图书馆,12.57,33.76,6.94,94.63
2026-04-10,上海图书馆,13.18,50.26,6.59,169.84
2026-04-10,南京图书馆,15.14,41.77,6.65,168.08
2026-04-10,浙江图书馆,15.88,45.28,6.64,217.43
2026-04-10,故宫博物院,10.82,42.4,7.09,90.65
2026-04-10,北京大学图书馆,14.67,47.41,6.81,126.46
2026-04-10,中国科学院图书馆,12.49,42.89,6.96,120.27
2026-04-11,本馆,14.74,56.81,6.82,288.61
2026-04-11,国家图书馆,13.69,46.57,6.62,133.03
2026-04-11,上海图书馆,13.36,49.5,6.71,199.07
2026-04-11,南京图书馆,13.6,40.38,6.75,172.21
2026-04-11,浙江图书馆,15.81,46.48,6.7,180.56
2026-04-11,故宫博物院,12.79,38.47,7.02,126.76
2026-04-11,北京大学图书馆,12.72,41.96,6.82,212.05
2026-04-11,中国科学院图书馆,12.61,49.12,7.1,127.08
2026-04-12,本馆,16.3,50.92,6.79,257.8
2026-04-12,国家图书馆,12.98,46.49,6.84,112.78
2026-04-12,上海图书馆,13.18,49.12,6.73,181.91
2026-04-12,南京图书馆,13.87,45.12,6.85,159.14
2026-04-12,浙江图书馆,15.29,50.64,6.71,220.31
2026-04-12,故宫博物院,12.69,44.56,7.04,139.15
2026-04-12,北京大学图书馆,14.23,38.47,6.93,144.06
2026-04-12,中国科学院图书馆,13.3,43.84,6.87,136.81
2026-04-13,本馆,16.11,56.82,6.79,288.52
2026-04-13,国家图书馆,12.34,42.81,6.92,131.65
2026-04-13,上海图书馆,13.76,43.2,6.76,224.54
2026-04-13,南京图书馆,13.26,50.77,6.83,159.79
2026-04-13,浙江图书馆,14.76,45.85,6.7,176.73
2026-04-13,故宫博物院,11.96,42.98,6.81,54.29
2026-04-13,北京大学图书馆,13.77,44.88,6.85,130.95
2026-04-13,中国科学院图书馆,15.4,42.32,6.88,106.09
2026-04-14,本馆,16.72,54.84,6.92,255.32
2026-04-14,国家图书馆,12.92,43.34,6.96,120.2
2026-04-14,上海图书馆,15.05,45.57,6.86,209.78
2026-04-14,南京图书馆,13.04,42.77,6.7,180.34
2026-04-14,浙江图书馆,14.09,49.01,6.65,198.02
2026-04-14,故宫博物院,12.83,36.8,7.06,81.6
2026-04-14,北京大学图书馆,13.56,44.71,6.81,140.72
2026-04-14,中国科学院图书馆,12.82,42.1,6.9,88.75
2026-04-15,本馆,16.29,54.16,6.67,334.7
2026-04-15,国家图书馆,14.18,38.26,7.04,115.69
2026-04-15,上海图书馆,15.0,46.51,6.79,192.18
2026-04-15,南京图书馆,13.51,42.5,6.65,165.64
2026-04-15,浙江图书馆,15.62,51.95,6.59,165.29
2026-04-15,故宫博物院,12.12,43.46,6.95,104.3
2026-04-15,北京大学图书馆,13.0,45.01,6.75,171.4
2026-04-15,中国科学院图书馆,14.08,41.51,6.89,113.47
2026-04-16,本馆,15.57,50.43,6.82,309.76
2026-04-16,国家图书馆,13.33,41.09,6.99,121.91
2026-04-16,上海图书馆,15.27,42.68,6.31,188.51
2026-04-16,南京图书馆,13.07,45.36,6.77,207.62
2026-04-16,浙江图书馆,15.53,50.5,6.68,211.05
2026-04-16,故宫博物院,12.34,43.21,6.89,109.7
2026-04-16,北京大学图书馆,12.67,44.61,6.82,190.29
2026-04-16,中国科学院图书馆,12.25,41.2,6.98,140.06
2026-04-17,本馆,16.9,50.13,6.74,337.35
2026-04-17,国家图书馆,13.21,43.13,6.89,84.51
2026-04-17,上海图书馆,15.5,49.51,6.93,149.53
2026-04-17,南京图书馆,14.91,42.07,6.82,189.3
2026-04-17,浙江图书馆,13.59,49.39,6.54,178.94
2026-04-17,故宫博物院,13.06,43.36,6.99,106.16
2026-04-17,北京大学图书馆,14.04,44.01,6.69,173.25
2026-04-17,中国科学院图书馆,13.79,44.18,6.82,116.22
2026-04-18,本馆,16.66,48.4,6.63,281.98
2026-04-18,国家图书馆,13.71,40.04,6.8,95.56
2026-04-18,上海图书馆,14.43,46.94,6.92,211.64
2026-04-18,南京图书馆,15.12,49.51,6.7,123.33
2026-04-18,浙江图书馆,14.41,54.0,6.55,162.46
2026-04-18,故宫博物院,12.45,39.28,7.03,107.53
2026-04-18,北京大学图书馆,13.33,46.06,6.74,135.31
2026-04-18,中国科学院图书馆,14.15,41.07,6.84,147.75
2026-04-19,本馆,16.16,51.85,6.86,361.62
2026-04-19,国家图书馆,13.83,43.42,6.95,87.8
2026-04-19,上海图书馆,14.94,47.91,6.73,183.5
2026-04-19,南京图书馆,14.65,45.07,6.81,123.17
2026-04-19,浙江图书馆,15.09,54.17,6.63,199.37
2026-04-19,故宫博物院,14.36,35.92,6.89,151.38
2026-04-19,北京大学图书馆,14.08,43.27,6.68,153.43
2026-04-19,中国科学院图书馆,14.08,39.72,6.89,119.93
2026-04-20,本馆,17.1,49.64,6.93,327.47
2026-04-20,国家图书馆,13.1,41.35,6.89,96.65
2026-04-20,上海图书馆,14.54,47.19,6.86,208.4
2026-04-20,南京图书馆,15.14,47.11,6.69,158.76
2026-04-20,浙江图书馆,16.17,46.23,6.66,269.68
2026-04-20,故宫博物院,13.74,44.24,7.02,129.04
2026-04-20,北京大学图书馆,13.52,46.39,6.87,148.7
2026-04-20,中国科学院图书馆,14.75,41.38,6.88,132.86
2026-04-21,本馆,16.12,53.68,6.63,331.41
2026-04-21,国家图书馆,13.48,40.44,6.82,112.96
2026-04-21,上海图书馆,15.49,49.64,6.63,154.62
2026-04-21,南京图书馆,14.97,43.83,6.81,163.71
2026-04-21,浙江图书馆,15.69,52.57,6.47,142.67
2026-04-21,故宫博物院,12.49,45.4,7.2,154.94
2026-04-21,北京大学图书馆,13.99,38.65,6.57,121.58
2026-04-21,中国科学院图书馆,13.58,46.9,6.99,136.82
2026-04-22,本馆,16.28,50.12,6.83,320.91
2026-04-22,国家图书馆,13.81,38.9,6.97,132.78
2026-04-22,上海图书馆,14.14,45.65,6.77,172.96
2026-04-22,南京图书馆,15.76,47.5,6.75,159.69
2026-04-22,浙江图书馆,15.54,47.81,6.51,221.04
2026-04-22,故宫博物院,13.67,41.81,7.15,83.75
2026-04-22,北京大学图书馆,15.53,41.3,6.7,87.2
2026-04-22,中国科学院图书馆,13.44,41.49,6.95,137.32
2026-04-23,本馆,16.09,51.82,6.76,246.72
2026-04-23,国家图书馆,12.76,39.69,7.04,125.74
2026-04-23,上海图书馆,15.58,43.5,6.82,219.03
2026-04-23,南京图书馆,12.95,43.88,6.85,179.33
2026-04-23,浙江图书馆,15.0,49.08,6.54,203.31
2026-04-23,故宫博物院,14.0,37.69,7.1,76.55
2026-04-23,北京大学图书馆,13.57,46.46,6.89,165.54
2026-04-23,中国科学院图书馆,12.79,41.6,6.98,131.25
2026-04-24,本馆,16.24,54.37,6.73,353.84
2026-04-24,国家图书馆,14.83,43.81,7.04,121.94
2026-04-24,上海图书馆,15.71,52.43,6.72,172.34
2026-04-24,南京图书馆,13.23,45.75,6.88,188.37
2026-04-24,浙江图书馆,16.0,48.38,6.4,185.14
2026-04-24,故宫博物院,12.86,39.06,7.06,159.57
2026-04-24,北京大学图书馆,14.4,43.35,6.77,143.73
2026-04-24,中国科学院图书馆,13.24,43.36,6.95,136.29
2026-04-25,本馆,17.52,54.3,6.62,319.11
2026-04-25,国家图书馆,13.12,38.71,6.79,133.01
2026-04-25,上海图书馆,14.97,42.95,6.75,136.81
2026-04-25,南京图书馆,14.76,46.72,6.89,213.45
2026-04-25,浙江图书馆,14.56,49.84,6.57,213.01
2026-04-25,故宫博物院,13.33,38.94,6.96,66.51
2026-04-25,北京大学图书馆,15.14,45.38,6.89,130.69
2026-04-25,中国科学院图书馆,13.43,39.77,6.94,98.81
2026-04-26,本馆,18.69,49.08,6.83,347.01
2026-04-26,国家图书馆,14.19,42.53,6.8,78.55
2026-04-26,上海图书馆,15.82,52.52,6.66,145.83
2026-04-26,南京图书馆,12.74,43.06,6.79,207.97
2026-04-26,浙江图书馆,16.25,50.92,6.56,182.51
2026-04-26,故宫博物院,14.33,40.6,6.79,79.79
2026-04-26,北京大学图书馆,13.72,42.36,6.86,136.78
2026-04-26,中国科学院图书馆,13.95,46.94,6.83,185.93
2026-04-27,本馆,16.73,53.27,6.77,303.7
2026-04-27,国家图书馆,14.12,43.3,6.82,86.31
2026-04-27,上海图书馆,17.27,46.55,6.77,131.77
2026-04-27,南京图书馆,14.54,45.62,6.85,78.33
2026-04-27,浙江图书馆,15.9,46.55,6.63,168.91
2026-04-27,故宫博物院,12.58,39.18,6.89,85.73
2026-04-27,北京大学图书馆,13.51,38.5,6.9,101.12
2026-04-27,中国科学院图书馆,13.92,45.26,6.84,105.25
2026-04-28,本馆,17.5,56.35,6.68,295.5
2026-04-28,国家图书馆,12.44,40.82,6.9,94.36
2026-04-28,上海图书馆,14.96,43.78,6.71,211.67
2026-04-28,南京图书馆,13.95,44.13,6.85,196.36
2026-04-28,浙江图书馆,14.63,49.49,6.63,196.94
2026-04-28,故宫博物院,11.34,41.5,7.15,103.5
2026-04-28,北京大学图书馆,13.7,42.46,6.98,167.3
2026-04-28,中国科学院图书馆,14.63,44.07,6.83,123.98
2026-04-29,本馆,17.32,54.65,6.95,333.55
2026-04-29,国家图书馆,12.75,42.67,6.97,138.57
2026-04-29,上海图书馆,14.88,56.74,6.57,147.5
2026-04-29,南京图书馆,15.07,52.35,6.72,152.03
2026-04-29,浙江图书馆,16.74,49.95,6.57,216.97
2026-04-29,故宫博物院,13.6,43.09,7.13,109.21
2026-04-29,北京大学图书馆,14.82,44.64,6.85,141.66
2026-04-29,中国科学院图书馆,14.18,46.59,7.05,84.77
2026-04-30,本馆,17.45,50.93,6.77,312.08
2026-04-30,国家图书馆,14.48,41.66,6.71,91.05
2026-04-30,上海图书馆,16.16,39.78,6.82,195.64
2026-04-30,南京图书馆,15.99,45.4,6.59,172.91
2026-04-30,浙江图书馆,16.96,52.77,6.53,202.6
2026-04-30,故宫博物院,13.02,37.54,7.1,64.07
2026-04-30,北京大学图书馆,13.93,40.69,6.65,144.39
2026-04-30,中国科学院图书馆,15.17,42.45,6.75,155.2
2026-05-01,本馆,18.85,51.06,6.75,315.47
2026-05-01,国家图书馆,15.3,40.44,6.77,138.94
2026-05-01,上海图书馆,16.14,48.02,6.64,209.83
2026-05-01,南京图书馆,15.43,43.69,6.8,119.45
2026-05-01,浙江图书馆,16.55,49.21,6.56,199.01
2026-05-01,故宫博物院,13.53,42.68,7.06,95.31
2026-05-01,北京大学图书馆,15.31,45.2,6.76,136.26
2026-05-01,中国科学院图书馆,14.18,44.52,6.86,118.29
2026-05-02,本馆,19.14,55.82,6.72,317.13
2026-05-02,国家图书馆,14.16,43.17,6.91,155.69
2026-05-02,上海图书馆,15.84,47.81,6.8,187.0
2026-05-02,南京图书馆,15.16,46.94,6.79,160.28
2026-05-02,浙江图书馆,15.6,47.75,6.5,158.24
2026-05-02,故宫博物院,12.86,39.48,7.01,91.86
2026-05-02,北京大学图书馆,12.88,48.72,6.91,153.37
2026-05-02,中国科学院图书馆,15.89,40.07,7.09,101.04
2026-05-03,本馆,17.82,49.18,6.8,311.58
2026-05-03,国家图书馆,14.0,44.14,6.91,104.33
2026-05-03,上海图书馆,15.17,50.43,6.63,207.46
2026-05-03,南京图书馆,16.11,40.99,6.91,221.81
2026-05-03,浙江图书馆,16.33,51.8,6.7,191.74
2026-05-03,故宫博物院,13.77,36.06,7.01,114.94
2026-05-03,北京大学图书馆,15.24,47.2,6.72,124.02
2026-05-03,中国科学院图书馆,15.94,42.55,6.92,127.99
2026-05-04,本馆,17.03,57.87,6.75,266.18
2026-05-04,国家图书馆,13.83,35.99,6.83,90.96
2026-05-04,上海图书馆,16.19,45.98,6.79,221.95
2026-05-04,南京图书馆,15.82,45.35,6.81,114.25
2026-05-04,浙江图书馆,16.08,47.42,6.67,277.18
2026-05-04,故宫博物院,14.09,34.03,6.96,103.67
2026-05-04,北京大学图书馆,14.96,41.81,6.82,102.72
2026-05-04,中国科学院图书馆,13.74,44.94,6.8,146.15
2026-05-05,本馆,16.66,58.29,6.72,293.29
2026-05-05,国家图书馆,14.52,40.3,6.91,137.26
2026-05-05,上海图书馆,16.53,50.37,6.68,175.6
2026-05-05,南京图书馆,17.14,48.85,6.71,163.0
2026-05-05,浙江图书馆,15.99,49.59,6.48,187.64
2026-05-05,故宫博物院,15.21,41.74,6.75,136.5
2026-05-05,北京大学图书馆,15.83,42.92,6.87,114.22
2026-05-05,中国科学院图书馆,14.18,47.5,6.87,73.91
2026-05-06,本馆,17.77,52.76,6.92,300.43
2026-05-06,国家图书馆,13.99,45.14,6.91,97.5
2026-05-06,上海图书馆,16.75,48.58,6.7,185.34
2026-05-06,南京图书馆,14.47,44.42,6.8,154.16
2026-05-06,浙江图书馆,17.34,50.65,6.69,200.28
2026-05-06,故宫博物院,14.67,41.19,7.0,99.6
2026-05-06,北京大学图书馆,14.26,45.52,6.8,124.94
2026-05-06,中国科学院图书馆,15.51,39.25,6.86,160.83
2026-05-07,本馆,18.14,52.86,6.83,305.38
2026-05-07,国家图书馆,13.18,40.95,7.06,100.22
2026-05-07,上海图书馆,15.64,46.38,6.69,162.51
2026-05-07,南京图书馆,15.78,46.59,6.88,128.47
2026-05-07,浙江图书馆,16.12,49.32,6.65,176.2
2026-05-07,故宫博物院,14.62,43.56,6.9,85.27
2026-05-07,北京大学图书馆,14.66,51.9,6.76,190.33
2026-05-07,中国科学院图书馆,13.68,40.03,6.83,104.63
2026-05-08,本馆,17.74,50.87,6.72,334.75
2026-05-08,国家图书馆,15.44,44.85,6.95,122.78
2026-05-08,上海图书馆,15.56,45.14,6.74,144.79
2026-05-08,南京图书馆,14.66,49.46,6.99,171.8
2026-05-08,浙江图书馆,17.34,49.26,6.47,218.37
2026-05-08,故宫博物院,14.41,40.22,6.98,128.87
2026-05-08,北京大学图书馆,14.37,41.68,6.7,142.55
2026-05-08,中国科学院图书馆,13.89,40.95,6.83,122.18
2026-05-09,本馆,16.84,53.26,6.92,304.06
2026-05-09,国家图书馆,15.76,46.0,6.98,122.24
2026-05-09,上海图书馆,16.04,50.29,6.66,123.52
2026-05-09,南京图书馆,15.92,42.61,6.7,160.01
2026-05-09,浙江图书馆,16.45,45.76,6.62,228.98
2026-05-09,故宫博物院,13.12,43.82,6.84,163.52
2026-05-09,北京大学图书馆,14.9,44.44,6.61,138.14
2026-05-09,中国科学院图书馆,15.01,42.74,6.84,101.6
2026-05-10,本馆,19.0,53.09,6.95,284.21
2026-05-10,国家图书馆,14.25,44.45,6.74,83.6
2026-05-10,上海图书馆,16.97,44.48,6.52,236.06
2026-05-10,南京图书馆,14.48,46.55,6.81,75.68
2026-05-10,浙江图书馆,16.38,51.35,6.64,227.11
2026-05-10,故宫博物院,13.79,42.14,6.93,57.69
2026-05-10,北京大学图书馆,14.26,39.61,6.9,94.56
2026-05-10,中国科学院图书馆,15.12,42.2,6.89,170.91
2026-05-11,本馆,17.82,54.83,6.8,295.44
2026-05-11,国家图书馆,16.51,37.68,7.03,139.69
2026-05-11,上海图书馆,15.78,52.89,6.52,164.35
2026-05-11,南京图书馆,14.7,47.24,6.69,172.99
2026-05-11,浙江图书馆,16.52,48.56,6.64,191.94
2026-05-11,故宫博物院,13.3,48.4,6.95,33.47
2026-05-11,北京大学图书馆,14.69,40.2,6.88,149.65
2026-05-11,中国科学院图书馆,15.29,41.89,6.87,118.87
2026-05-12,本馆,18.17,55.51,6.83,315.0
2026-05-12,国家图书馆,15.14,44.65,6.93,130.77
2026-05-12,上海图书馆,17.19,46.0,6.61,144.42
2026-05-12,南京图书馆,15.88,40.44,6.85,156.72
2026-05-12,浙江图书馆,17.65,47.98,6.58,233.67
2026-05-12,故宫博物院,15.34,37.96,7.02,108.83
2026-05-12,北京大学图书馆,15.74,43.21,6.93,83.31
2026-05-12,中国科学院图书馆,14.7,44.34,6.95,170.58
2026-05-13,本馆,19.27,52.14,6.93,278.58
2026-05-13,国家图书馆,15.55,47.43,7.02,123.17
2026-05-13,上海图书馆,16.04,43.41,6.73,146.54
2026-05-13,南京图书馆,15.18,42.43,6.75,159.16
2026-05-13,浙江图书馆,17.03,48.2,6.71,193.75
2026-05-13,故宫博物院,13.68,40.68,7.2,110.05
2026-05-13,北京大学图书馆,15.22,39.42,6.78,147.05
2026-05-13,中国科学院图书馆,14.8,38.0,6.81,173.64
2026-05-14,本馆,19.53,50.34,6.87,264.64
2026-05-14,国家图书馆,16.01,42.74,6.99,68.55
2026-05-14,上海图书馆,16.93,47.98,6.79,207.45
2026-05-14,南京图书馆,15.94,44.2,6.88,158.2
2026-05-14,浙江图书馆,16.18,47.24,6.45,184.69
2026-05-14,故宫博物院,15.27,40.53,6.95,124.15
2026-05-14,北京大学图书馆,14.92,44.29,6.78,163.37
2026-05-14,中国科学院图书馆,13.92,40.45,6.74,122.21
2026-05-15,本馆,19.43,51.48,6.75,326.15
2026-05-15,国家图书馆,15.81,41.73,6.97,87.69
2026-05-15,上海图书馆,17.56,54.45,6.75,117.47
2026-05-15,南京图书馆,15.51,47.84,6.76,198.17
2026-05-15,浙江图书馆,17.43,47.88,6.6,173.19
2026-05-15,故宫博物院,14.31,38.34,7.12,163.48
2026-05-15,北京大学图书馆,14.51,38.23,6.78,94.45
2026-05-15,中国科学院图书馆,15.29,45.25,7.05,136.04
2026-05-16,本馆,18.38,47.06,6.8,302.14
2026-05-16,国家图书馆,15.54,39.87,6.86,75.66
2026-05-16,上海图书馆,14.7,44.67,6.54,190.1
2026-05-16,南京图书馆,15.62,44.39,6.7,63.02
2026-05-16,浙江图书馆,18.24,47.0,6.56,156.35
2026-05-16,故宫博物院,15.31,40.43,6.92,88.23
2026-05-16,北京大学图书馆,17.07,43.78,6.78,111.76
2026-05-16,中国科学院图书馆,13.82,42.52,6.93,162.99
2026-05-17,本馆,16.81,49.62,6.74,299.9
2026-05-17,国家图书馆,14.99,41.63,6.94,92.9
2026-05-17,上海图书馆,17.35,49.3,6.67,228.03
2026-05-17,南京图书馆,17.35,48.8,6.5,207.37
2026-05-17,浙江图书馆,17.74,56.02,6.72,247.35
2026-05-17,故宫博物院,15.31,44.05,7.2,106.5
2026-05-17,北京大学图书馆,14.55,43.08,6.84,142.25
2026-05-17,中国科学院图书馆,14.41,38.11,6.83,154.23
2026-05-18,本馆,19.95,55.75,6.91,297.58
2026-05-18,国家图书馆,13.79,40.63,6.87,105.09
2026-05-18,上海图书馆,16.73,49.32,6.79,171.66
2026-05-18,南京图书馆,14.66,44.55,6.8,196.68
2026-05-18,浙江图书馆,16.73,51.54,6.63,201.32
2026-05-18,故宫博物院,15.43,38.02,6.94,99.64
2026-05-18,北京大学图书馆,15.37,45.52,6.73,146.79
2026-05-18,中国科学院图书馆,15.4,43.64,6.85,119.83
2026-05-19,本馆,18.84,53.61,6.8,351.16
2026-05-19,国家图书馆,14.47,41.81,6.74,131.16
2026-05-19,上海图书馆,15.87,47.17,6.66,188.43
2026-05-19,南京图书馆,15.82,44.21,6.94,168.54
2026-05-19,浙江图书馆,16.81,49.25,6.76,192.95
2026-05-19,故宫博物院,14.21,37.95,6.95,82.17
2026-05-19,北京大学图书馆,14.94,40.63,6.72,157.75
2026-05-19,中国科学院图书馆,15.25,42.38,7.03,168.85
2026-05-20,本馆,18.61,51.11,6.71,320.78
2026-05-20,国家图书馆,15.17,40.84,6.82,96.91
2026-05-20,上海图书馆,17.09,44.05,6.8,163.98
2026-05-20,南京图书馆,16.22,41.99,6.8,150.15
2026-05-20,浙江图书馆,17.3,54.42,6.62,176.16
2026-05-20,故宫博物院,14.27,41.79,7.13,108.46
2026-05-20,北京大学图书馆,16.59,45.83,6.94,81.51
2026-05-20,中国科学院图书馆,16.17,45.95,6.77,103.43
2026-05-21,本馆,18.23,50.81,6.75,307.28
2026-05-21,国家图书馆,16.11,45.24,6.82,94.66
2026-05-21,上海图书馆,17.97,49.94,6.71,194.2
2026-05-21,南京图书馆,16.39,47.57,6.77,168.06
2026-05-21,浙江图书馆,16.21,47.94,6.53,188.77
2026-05-21,故宫博物院,14.17,38.4,6.85,116.46
2026-05-21,北京大学图书馆,16.05,38.88,6.72,150.1
2026-05-21,中国科学院图书馆,15.28,40.91,6.89,140.31
2026-05-22,本馆,17.84,54.65,6.72,299.46
2026-05-22,国家图书馆,15.46,40.42,6.8,111.43
2026-05-22,上海图书馆,18.29,43.91,6.87,172.21
2026-05-22,南京图书馆,16.52,42.74,6.72,144.91
2026-05-22,浙江图书馆,16.66,49.37,6.56,255.52
2026-05-22,故宫博物院,14.06,40.31,7.02,67.89
2026-05-22,北京大学图书馆,16.74,42.81,6.55,159.8
2026-05-22,中国科学院图书馆,14.9,39.86,6.97,119.59
2026-05-23,本馆,19.81,56.63,6.74,323.8
2026-05-23,国家图书馆,14.97,48.7,6.83,150.78
2026-05-23,上海图书馆,17.75,48.95,6.63,175.46
2026-05-23,南京图书馆,14.85,46.67,6.83,164.0
2026-05-23,浙江图书馆,15.19,46.2,6.53,208.75
2026-05-23,故宫博物院,15.3,39.49,7.06,69.21
2026-05-23,北京大学图书馆,16.76,45.42,6.84,134.54
2026-05-23,中国科学院图书馆,17.34,44.48,6.8,137.45
2026-05-24,本馆,19.75,51.24,6.91,311.46
2026-05-24,国家图书馆,13.78,42.9,6.86,136.12
2026-05-24,上海图书馆,17.91,48.59,6.87,174.64
2026-05-24,南京图书馆,17.15,48.41,6.79,183.36
2026-05-24,浙江图书馆,17.18,48.73,6.47,207.24
2026-05-24,故宫博物院,15.41,43.54,7.08,91.46
2026-05-24,北京大学图书馆,15.41,45.3,6.91,162.66
2026-05-24,中国科学院图书馆,16.82,42.36,6.85,107.89
2026-05-25,本馆,19.19,52.76,6.82,296.12
